"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Race"	"Race Code"	Count
	"Brain and Other Nervous System"	"31010-31040"	"Arizona"	"04"	"2014"	"2014"	"75-79 years"	"75-79"	"White"	"2106-3"	19
	"Brain and Other Nervous System"	"31010-31040"	"Arizona"	"04"	"2014"	"2014"	"85+ years"	"85+"	"White"	"2106-3"	23
	"Brain and Other Nervous System"	"31010-31040"	"Arizona"	"04"	"2015"	"2015"	"55-59 years"	"55-59"	"White"	"2106-3"	16
	"Brain and Other Nervous System"	"31010-31040"	"Arizona"	"04"	"2015"	"2015"	"60-64 years "	"60-64"	"White"	"2106-3"	23
	"Brain and Other Nervous System"	"31010-31040"	"Arizona"	"04"	"2015"	"2015"	"65-69 years"	"65-69"	"White"	"2106-3"	21
	"Brain and Other Nervous System"	"31010-31040"	"Arizona"	"04"	"2015"	"2015"	"70-74 years"	"70-74"	"White"	"2106-3"	21
	"Brain and Other Nervous System"	"31010-31040"	"Arizona"	"04"	"2016"	"2016"	"55-59 years"	"55-59"	"White"	"2106-3"	17
	"Brain and Other Nervous System"	"31010-31040"	"Arizona"	"04"	"2016"	"2016"	"60-64 years "	"60-64"	"White"	"2106-3"	16
	"Brain and Other Nervous System"	"31010-31040"	"Arizona"	"04"	"2016"	"2016"	"65-69 years"	"65-69"	"White"	"2106-3"	24
	"Brain and Other Nervous System"	"31010-31040"	"Arizona"	"04"	"2016"	"2016"	"70-74 years"	"70-74"	"White"	"2106-3"	22
	"Brain and Other Nervous System"	"31010-31040"	"Arizona"	"04"	"2016"	"2016"	"75-79 years"	"75-79"	"White"	"2106-3"	16
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2012"	"2012"	"1-4 years"	"1-4"	"White"	"2106-3"	24
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2012"	"2012"	"5-9 years"	"5-9"	"White"	"2106-3"	24
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2012"	"2012"	"15-19 years"	"15-19"	"White"	"2106-3"	23
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2012"	"2012"	"20-24 years"	"20-24"	"White"	"2106-3"	17
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2012"	"2012"	"25-29 years"	"25-29"	"White"	"2106-3"	32
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2012"	"2012"	"30-34 years"	"30-34"	"White"	"2106-3"	28
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2012"	"2012"	"35-39 years"	"35-39"	"White"	"2106-3"	26
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2012"	"2012"	"40-44 years"	"40-44"	"White"	"2106-3"	39
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2012"	"2012"	"45-49 years"	"45-49"	"White"	"2106-3"	35
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2012"	"2012"	"50-54 years"	"50-54"	"White"	"2106-3"	59
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2012"	"2012"	"55-59 years"	"55-59"	"White"	"2106-3"	98
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2012"	"2012"	"60-64 years "	"60-64"	"White"	"2106-3"	93
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2012"	"2012"	"65-69 years"	"65-69"	"White"	"2106-3"	76
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2012"	"2012"	"70-74 years"	"70-74"	"White"	"2106-3"	86
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2012"	"2012"	"75-79 years"	"75-79"	"White"	"2106-3"	62
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2012"	"2012"	"80-84 years"	"80-84"	"White"	"2106-3"	40
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2012"	"2012"	"85+ years"	"85+"	"White"	"2106-3"	51
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2013"	"2013"	"1-4 years"	"1-4"	"White"	"2106-3"	26
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2013"	"2013"	"5-9 years"	"5-9"	"White"	"2106-3"	38
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2013"	"2013"	"10-14 years"	"10-14"	"White"	"2106-3"	25
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2013"	"2013"	"15-19 years"	"15-19"	"White"	"2106-3"	19
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2013"	"2013"	"20-24 years"	"20-24"	"White"	"2106-3"	21
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2013"	"2013"	"25-29 years"	"25-29"	"White"	"2106-3"	20
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2013"	"2013"	"30-34 years"	"30-34"	"White"	"2106-3"	36
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2013"	"2013"	"35-39 years"	"35-39"	"White"	"2106-3"	29
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2013"	"2013"	"40-44 years"	"40-44"	"White"	"2106-3"	34
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2013"	"2013"	"45-49 years"	"45-49"	"White"	"2106-3"	50
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2013"	"2013"	"50-54 years"	"50-54"	"White"	"2106-3"	71
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2013"	"2013"	"55-59 years"	"55-59"	"White"	"2106-3"	90
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2013"	"2013"	"60-64 years "	"60-64"	"White"	"2106-3"	86
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2013"	"2013"	"65-69 years"	"65-69"	"White"	"2106-3"	101
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2013"	"2013"	"70-74 years"	"70-74"	"White"	"2106-3"	76
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2013"	"2013"	"75-79 years"	"75-79"	"White"	"2106-3"	70
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2013"	"2013"	"80-84 years"	"80-84"	"White"	"2106-3"	51
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2013"	"2013"	"85+ years"	"85+"	"White"	"2106-3"	77
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2014"	"2014"	"1-4 years"	"1-4"	"White"	"2106-3"	41
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2014"	"2014"	"5-9 years"	"5-9"	"White"	"2106-3"	29
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2014"	"2014"	"10-14 years"	"10-14"	"White"	"2106-3"	18
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2014"	"2014"	"15-19 years"	"15-19"	"White"	"2106-3"	20
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2014"	"2014"	"20-24 years"	"20-24"	"White"	"2106-3"	21
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2014"	"2014"	"25-29 years"	"25-29"	"White"	"2106-3"	28
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2014"	"2014"	"30-34 years"	"30-34"	"White"	"2106-3"	19
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2014"	"2014"	"35-39 years"	"35-39"	"White"	"2106-3"	38
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2014"	"2014"	"40-44 years"	"40-44"	"White"	"2106-3"	40
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2014"	"2014"	"45-49 years"	"45-49"	"White"	"2106-3"	40
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2014"	"2014"	"50-54 years"	"50-54"	"White"	"2106-3"	66
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2014"	"2014"	"55-59 years"	"55-59"	"White"	"2106-3"	96
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2014"	"2014"	"60-64 years "	"60-64"	"White"	"2106-3"	95
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2014"	"2014"	"65-69 years"	"65-69"	"White"	"2106-3"	97
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2014"	"2014"	"70-74 years"	"70-74"	"White"	"2106-3"	73
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2014"	"2014"	"75-79 years"	"75-79"	"White"	"2106-3"	47
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2014"	"2014"	"80-84 years"	"80-84"	"White"	"2106-3"	51
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2014"	"2014"	"85+ years"	"85+"	"White"	"2106-3"	62
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2015"	"2015"	"1-4 years"	"1-4"	"White"	"2106-3"	39
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2015"	"2015"	"5-9 years"	"5-9"	"White"	"2106-3"	34
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2015"	"2015"	"10-14 years"	"10-14"	"White"	"2106-3"	21
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2015"	"2015"	"15-19 years"	"15-19"	"White"	"2106-3"	21
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2015"	"2015"	"20-24 years"	"20-24"	"White"	"2106-3"	22
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2015"	"2015"	"25-29 years"	"25-29"	"White"	"2106-3"	27
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2015"	"2015"	"30-34 years"	"30-34"	"White"	"2106-3"	32
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2015"	"2015"	"35-39 years"	"35-39"	"White"	"2106-3"	30
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2015"	"2015"	"40-44 years"	"40-44"	"White"	"2106-3"	42
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2015"	"2015"	"45-49 years"	"45-49"	"White"	"2106-3"	49
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2015"	"2015"	"50-54 years"	"50-54"	"White"	"2106-3"	68
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2015"	"2015"	"55-59 years"	"55-59"	"White"	"2106-3"	86
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2015"	"2015"	"60-64 years "	"60-64"	"White"	"2106-3"	95
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2015"	"2015"	"65-69 years"	"65-69"	"White"	"2106-3"	95
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2015"	"2015"	"70-74 years"	"70-74"	"White"	"2106-3"	79
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2015"	"2015"	"75-79 years"	"75-79"	"White"	"2106-3"	82
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2015"	"2015"	"80-84 years"	"80-84"	"White"	"2106-3"	62
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"White"	"2106-3"	68
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2016"	"2016"	"1-4 years"	"1-4"	"White"	"2106-3"	33
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2016"	"2016"	"5-9 years"	"5-9"	"White"	"2106-3"	26
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2016"	"2016"	"10-14 years"	"10-14"	"White"	"2106-3"	20
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2016"	"2016"	"25-29 years"	"25-29"	"White"	"2106-3"	22
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2016"	"2016"	"30-34 years"	"30-34"	"White"	"2106-3"	28
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2016"	"2016"	"35-39 years"	"35-39"	"White"	"2106-3"	27
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2016"	"2016"	"40-44 years"	"40-44"	"White"	"2106-3"	32
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2016"	"2016"	"45-49 years"	"45-49"	"White"	"2106-3"	30
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2016"	"2016"	"50-54 years"	"50-54"	"White"	"2106-3"	54
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2016"	"2016"	"55-59 years"	"55-59"	"White"	"2106-3"	80
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2016"	"2016"	"60-64 years "	"60-64"	"White"	"2106-3"	84
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2016"	"2016"	"65-69 years"	"65-69"	"White"	"2106-3"	108
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2016"	"2016"	"70-74 years"	"70-74"	"White"	"2106-3"	82
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2016"	"2016"	"75-79 years"	"75-79"	"White"	"2106-3"	77
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2016"	"2016"	"80-84 years"	"80-84"	"White"	"2106-3"	40
	"Brain and Other Nervous System"	"31010-31040"	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"White"	"2106-3"	39
	"Brain and Other Nervous System"	"31010-31040"	"Colorado"	"08"	"2012"	"2012"	"60-64 years "	"60-64"	"White"	"2106-3"	19
	"Brain and Other Nervous System"	"31010-31040"	"Colorado"	"08"	"2013"	"2013"	"60-64 years "	"60-64"	"White"	"2106-3"	17
	"Brain and Other Nervous System"	"31010-31040"	"Colorado"	"08"	"2013"	"2013"	"65-69 years"	"65-69"	"White"	"2106-3"	16
	"Brain and Other Nervous System"	"31010-31040"	"Colorado"	"08"	"2014"	"2014"	"55-59 years"	"55-59"	"White"	"2106-3"	17
	"Brain and Other Nervous System"	"31010-31040"	"Colorado"	"08"	"2014"	"2014"	"60-64 years "	"60-64"	"White"	"2106-3"	18
	"Brain and Other Nervous System"	"31010-31040"	"Colorado"	"08"	"2014"	"2014"	"65-69 years"	"65-69"	"White"	"2106-3"	16
	"Brain and Other Nervous System"	"31010-31040"	"Colorado"	"08"	"2015"	"2015"	"65-69 years"	"65-69"	"White"	"2106-3"	17
	"Brain and Other Nervous System"	"31010-31040"	"Colorado"	"08"	"2016"	"2016"	"55-59 years"	"55-59"	"White"	"2106-3"	17
	"Brain and Other Nervous System"	"31010-31040"	"Colorado"	"08"	"2016"	"2016"	"65-69 years"	"65-69"	"White"	"2106-3"	20
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2012"	"2012"	"1-4 years"	"1-4"	"White"	"2106-3"	18
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2012"	"2012"	"30-34 years"	"30-34"	"White"	"2106-3"	22
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2012"	"2012"	"35-39 years"	"35-39"	"White"	"2106-3"	16
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2012"	"2012"	"40-44 years"	"40-44"	"White"	"2106-3"	19
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2012"	"2012"	"45-49 years"	"45-49"	"White"	"2106-3"	30
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2012"	"2012"	"50-54 years"	"50-54"	"White"	"2106-3"	24
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2012"	"2012"	"55-59 years"	"55-59"	"White"	"2106-3"	47
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2012"	"2012"	"60-64 years "	"60-64"	"White"	"2106-3"	61
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2012"	"2012"	"65-69 years"	"65-69"	"White"	"2106-3"	73
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2012"	"2012"	"70-74 years"	"70-74"	"White"	"2106-3"	54
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2012"	"2012"	"75-79 years"	"75-79"	"White"	"2106-3"	69
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2012"	"2012"	"80-84 years"	"80-84"	"White"	"2106-3"	48
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2012"	"2012"	"85+ years"	"85+"	"White"	"2106-3"	47
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2013"	"2013"	"10-14 years"	"10-14"	"White"	"2106-3"	18
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2013"	"2013"	"30-34 years"	"30-34"	"White"	"2106-3"	16
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2013"	"2013"	"35-39 years"	"35-39"	"White"	"2106-3"	17
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2013"	"2013"	"40-44 years"	"40-44"	"White"	"2106-3"	20
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2013"	"2013"	"45-49 years"	"45-49"	"White"	"2106-3"	44
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2013"	"2013"	"50-54 years"	"50-54"	"White"	"2106-3"	43
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2013"	"2013"	"55-59 years"	"55-59"	"White"	"2106-3"	56
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2013"	"2013"	"60-64 years "	"60-64"	"White"	"2106-3"	64
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2013"	"2013"	"65-69 years"	"65-69"	"White"	"2106-3"	80
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2013"	"2013"	"70-74 years"	"70-74"	"White"	"2106-3"	58
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2013"	"2013"	"75-79 years"	"75-79"	"White"	"2106-3"	50
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2013"	"2013"	"80-84 years"	"80-84"	"White"	"2106-3"	45
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2013"	"2013"	"85+ years"	"85+"	"White"	"2106-3"	51
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2014"	"2014"	"1-4 years"	"1-4"	"White"	"2106-3"	16
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2014"	"2014"	"10-14 years"	"10-14"	"White"	"2106-3"	20
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2014"	"2014"	"40-44 years"	"40-44"	"White"	"2106-3"	16
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2014"	"2014"	"45-49 years"	"45-49"	"White"	"2106-3"	21
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2014"	"2014"	"50-54 years"	"50-54"	"White"	"2106-3"	32
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2014"	"2014"	"55-59 years"	"55-59"	"White"	"2106-3"	56
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2014"	"2014"	"60-64 years "	"60-64"	"White"	"2106-3"	57
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2014"	"2014"	"65-69 years"	"65-69"	"White"	"2106-3"	74
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2014"	"2014"	"70-74 years"	"70-74"	"White"	"2106-3"	50
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2014"	"2014"	"75-79 years"	"75-79"	"White"	"2106-3"	51
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2014"	"2014"	"80-84 years"	"80-84"	"White"	"2106-3"	38
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2014"	"2014"	"85+ years"	"85+"	"White"	"2106-3"	40
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2015"	"2015"	"25-29 years"	"25-29"	"White"	"2106-3"	18
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2015"	"2015"	"35-39 years"	"35-39"	"White"	"2106-3"	22
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2015"	"2015"	"40-44 years"	"40-44"	"White"	"2106-3"	24
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2015"	"2015"	"45-49 years"	"45-49"	"White"	"2106-3"	28
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2015"	"2015"	"50-54 years"	"50-54"	"White"	"2106-3"	40
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2015"	"2015"	"55-59 years"	"55-59"	"White"	"2106-3"	52
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2015"	"2015"	"60-64 years "	"60-64"	"White"	"2106-3"	65
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2015"	"2015"	"65-69 years"	"65-69"	"White"	"2106-3"	67
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2015"	"2015"	"70-74 years"	"70-74"	"White"	"2106-3"	68
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2015"	"2015"	"75-79 years"	"75-79"	"White"	"2106-3"	57
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2015"	"2015"	"80-84 years"	"80-84"	"White"	"2106-3"	56
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2015"	"2015"	"85+ years"	"85+"	"White"	"2106-3"	53
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2016"	"2016"	"30-34 years"	"30-34"	"White"	"2106-3"	18
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2016"	"2016"	"40-44 years"	"40-44"	"White"	"2106-3"	22
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2016"	"2016"	"45-49 years"	"45-49"	"White"	"2106-3"	32
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2016"	"2016"	"50-54 years"	"50-54"	"White"	"2106-3"	30
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2016"	"2016"	"55-59 years"	"55-59"	"White"	"2106-3"	54
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2016"	"2016"	"60-64 years "	"60-64"	"White"	"2106-3"	58
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2016"	"2016"	"65-69 years"	"65-69"	"White"	"2106-3"	90
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2016"	"2016"	"70-74 years"	"70-74"	"White"	"2106-3"	67
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2016"	"2016"	"75-79 years"	"75-79"	"White"	"2106-3"	59
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2016"	"2016"	"80-84 years"	"80-84"	"White"	"2106-3"	54
	"Brain and Other Nervous System"	"31010-31040"	"Florida"	"12"	"2016"	"2016"	"85+ years"	"85+"	"White"	"2106-3"	41
	"Brain and Other Nervous System"	"31010-31040"	"Georgia"	"13"	"2012"	"2012"	"55-59 years"	"55-59"	"White"	"2106-3"	18
	"Brain and Other Nervous System"	"31010-31040"	"Georgia"	"13"	"2012"	"2012"	"60-64 years "	"60-64"	"White"	"2106-3"	26
	"Brain and Other Nervous System"	"31010-31040"	"Georgia"	"13"	"2012"	"2012"	"65-69 years"	"65-69"	"White"	"2106-3"	26
	"Brain and Other Nervous System"	"31010-31040"	"Georgia"	"13"	"2012"	"2012"	"70-74 years"	"70-74"	"White"	"2106-3"	18
	"Brain and Other Nervous System"	"31010-31040"	"Georgia"	"13"	"2012"	"2012"	"75-79 years"	"75-79"	"White"	"2106-3"	22
	"Brain and Other Nervous System"	"31010-31040"	"Georgia"	"13"	"2013"	"2013"	"45-49 years"	"45-49"	"White"	"2106-3"	20
	"Brain and Other Nervous System"	"31010-31040"	"Georgia"	"13"	"2013"	"2013"	"50-54 years"	"50-54"	"White"	"2106-3"	22
	"Brain and Other Nervous System"	"31010-31040"	"Georgia"	"13"	"2013"	"2013"	"55-59 years"	"55-59"	"White"	"2106-3"	22
	"Brain and Other Nervous System"	"31010-31040"	"Georgia"	"13"	"2013"	"2013"	"60-64 years "	"60-64"	"White"	"2106-3"	18
	"Brain and Other Nervous System"	"31010-31040"	"Georgia"	"13"	"2013"	"2013"	"65-69 years"	"65-69"	"White"	"2106-3"	27
	"Brain and Other Nervous System"	"31010-31040"	"Georgia"	"13"	"2013"	"2013"	"70-74 years"	"70-74"	"White"	"2106-3"	29
	"Brain and Other Nervous System"	"31010-31040"	"Georgia"	"13"	"2014"	"2014"	"35-39 years"	"35-39"	"White"	"2106-3"	18
	"Brain and Other Nervous System"	"31010-31040"	"Georgia"	"13"	"2014"	"2014"	"60-64 years "	"60-64"	"White"	"2106-3"	18
