"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Race"	"Race Code"	Count
	"Urinary Bladder, invasive and in situ"	"29010"	"Alaska"	"02"	"2014"	"2014"	"70-74 years"	"70-74"	"White"	"2106-3"	16
	"Urinary Bladder, invasive and in situ"	"29010"	"Alaska"	"02"	"2015"	"2015"	"65-69 years"	"65-69"	"White"	"2106-3"	25
	"Urinary Bladder, invasive and in situ"	"29010"	"Alaska"	"02"	"2015"	"2015"	"70-74 years"	"70-74"	"White"	"2106-3"	16
	"Urinary Bladder, invasive and in situ"	"29010"	"Alaska"	"02"	"2016"	"2016"	"70-74 years"	"70-74"	"White"	"2106-3"	16
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2012"	"2012"	"45-49 years"	"45-49"	"White"	"2106-3"	16
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2012"	"2012"	"50-54 years"	"50-54"	"White"	"2106-3"	32
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2012"	"2012"	"55-59 years"	"55-59"	"White"	"2106-3"	57
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2012"	"2012"	"60-64 years "	"60-64"	"White"	"2106-3"	98
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2012"	"2012"	"65-69 years"	"65-69"	"White"	"2106-3"	178
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2012"	"2012"	"70-74 years"	"70-74"	"White"	"2106-3"	177
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2012"	"2012"	"75-79 years"	"75-79"	"White"	"2106-3"	191
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2012"	"2012"	"80-84 years"	"80-84"	"White"	"2106-3"	139
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2012"	"2012"	"85+ years"	"85+"	"White"	"2106-3"	148
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2013"	"2013"	"50-54 years"	"50-54"	"White"	"2106-3"	32
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2013"	"2013"	"55-59 years"	"55-59"	"White"	"2106-3"	64
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2013"	"2013"	"60-64 years "	"60-64"	"White"	"2106-3"	99
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2013"	"2013"	"65-69 years"	"65-69"	"White"	"2106-3"	169
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2013"	"2013"	"70-74 years"	"70-74"	"White"	"2106-3"	215
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2013"	"2013"	"75-79 years"	"75-79"	"White"	"2106-3"	185
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2013"	"2013"	"80-84 years"	"80-84"	"White"	"2106-3"	176
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2013"	"2013"	"85+ years"	"85+"	"White"	"2106-3"	159
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2014"	"2014"	"50-54 years"	"50-54"	"White"	"2106-3"	37
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2014"	"2014"	"55-59 years"	"55-59"	"White"	"2106-3"	57
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2014"	"2014"	"60-64 years "	"60-64"	"White"	"2106-3"	105
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2014"	"2014"	"65-69 years"	"65-69"	"White"	"2106-3"	168
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2014"	"2014"	"70-74 years"	"70-74"	"White"	"2106-3"	198
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2014"	"2014"	"75-79 years"	"75-79"	"White"	"2106-3"	208
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2014"	"2014"	"80-84 years"	"80-84"	"White"	"2106-3"	187
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2014"	"2014"	"85+ years"	"85+"	"White"	"2106-3"	162
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2015"	"2015"	"50-54 years"	"50-54"	"White"	"2106-3"	19
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2015"	"2015"	"55-59 years"	"55-59"	"White"	"2106-3"	74
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2015"	"2015"	"60-64 years "	"60-64"	"White"	"2106-3"	108
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2015"	"2015"	"65-69 years"	"65-69"	"White"	"2106-3"	186
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2015"	"2015"	"70-74 years"	"70-74"	"White"	"2106-3"	229
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2015"	"2015"	"75-79 years"	"75-79"	"White"	"2106-3"	201
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2015"	"2015"	"80-84 years"	"80-84"	"White"	"2106-3"	160
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2015"	"2015"	"85+ years"	"85+"	"White"	"2106-3"	145
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2016"	"2016"	"50-54 years"	"50-54"	"White"	"2106-3"	29
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2016"	"2016"	"55-59 years"	"55-59"	"White"	"2106-3"	74
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2016"	"2016"	"60-64 years "	"60-64"	"White"	"2106-3"	109
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2016"	"2016"	"65-69 years"	"65-69"	"White"	"2106-3"	183
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2016"	"2016"	"70-74 years"	"70-74"	"White"	"2106-3"	187
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2016"	"2016"	"75-79 years"	"75-79"	"White"	"2106-3"	214
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2016"	"2016"	"80-84 years"	"80-84"	"White"	"2106-3"	192
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	"2016"	"2016"	"85+ years"	"85+"	"White"	"2106-3"	155
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2012"	"2012"	"50-54 years"	"50-54"	"White"	"2106-3"	20
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2012"	"2012"	"55-59 years"	"55-59"	"White"	"2106-3"	33
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2012"	"2012"	"60-64 years "	"60-64"	"White"	"2106-3"	55
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2012"	"2012"	"65-69 years"	"65-69"	"White"	"2106-3"	75
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2012"	"2012"	"70-74 years"	"70-74"	"White"	"2106-3"	89
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2012"	"2012"	"75-79 years"	"75-79"	"White"	"2106-3"	96
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2012"	"2012"	"80-84 years"	"80-84"	"White"	"2106-3"	66
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2012"	"2012"	"85+ years"	"85+"	"White"	"2106-3"	58
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2013"	"2013"	"50-54 years"	"50-54"	"White"	"2106-3"	20
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2013"	"2013"	"55-59 years"	"55-59"	"White"	"2106-3"	34
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2013"	"2013"	"60-64 years "	"60-64"	"White"	"2106-3"	58
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2013"	"2013"	"65-69 years"	"65-69"	"White"	"2106-3"	80
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2013"	"2013"	"70-74 years"	"70-74"	"White"	"2106-3"	85
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2013"	"2013"	"75-79 years"	"75-79"	"White"	"2106-3"	93
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2013"	"2013"	"80-84 years"	"80-84"	"White"	"2106-3"	80
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2013"	"2013"	"85+ years"	"85+"	"White"	"2106-3"	59
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2014"	"2014"	"50-54 years"	"50-54"	"White"	"2106-3"	22
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2014"	"2014"	"55-59 years"	"55-59"	"White"	"2106-3"	40
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2014"	"2014"	"60-64 years "	"60-64"	"White"	"2106-3"	54
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2014"	"2014"	"65-69 years"	"65-69"	"White"	"2106-3"	81
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2014"	"2014"	"70-74 years"	"70-74"	"White"	"2106-3"	85
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2014"	"2014"	"75-79 years"	"75-79"	"White"	"2106-3"	71
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2014"	"2014"	"80-84 years"	"80-84"	"White"	"2106-3"	59
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2014"	"2014"	"85+ years"	"85+"	"White"	"2106-3"	62
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2015"	"2015"	"55-59 years"	"55-59"	"White"	"2106-3"	36
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2015"	"2015"	"60-64 years "	"60-64"	"White"	"2106-3"	47
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2015"	"2015"	"65-69 years"	"65-69"	"White"	"2106-3"	76
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2015"	"2015"	"70-74 years"	"70-74"	"White"	"2106-3"	81
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2015"	"2015"	"75-79 years"	"75-79"	"White"	"2106-3"	70
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2015"	"2015"	"80-84 years"	"80-84"	"White"	"2106-3"	67
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2015"	"2015"	"85+ years"	"85+"	"White"	"2106-3"	61
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2016"	"2016"	"50-54 years"	"50-54"	"White"	"2106-3"	20
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2016"	"2016"	"55-59 years"	"55-59"	"White"	"2106-3"	43
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2016"	"2016"	"60-64 years "	"60-64"	"White"	"2106-3"	56
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2016"	"2016"	"65-69 years"	"65-69"	"White"	"2106-3"	90
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2016"	"2016"	"70-74 years"	"70-74"	"White"	"2106-3"	88
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2016"	"2016"	"75-79 years"	"75-79"	"White"	"2106-3"	84
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2016"	"2016"	"80-84 years"	"80-84"	"White"	"2106-3"	84
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	"2016"	"2016"	"85+ years"	"85+"	"White"	"2106-3"	75
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"35-39 years"	"35-39"	"White"	"2106-3"	20
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"40-44 years"	"40-44"	"White"	"2106-3"	47
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"45-49 years"	"45-49"	"White"	"2106-3"	76
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"50-54 years"	"50-54"	"Asian or Pacific Islander"	"A-PI"	17
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"50-54 years"	"50-54"	"White"	"2106-3"	160
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"55-59 years"	"55-59"	"Asian or Pacific Islander"	"A-PI"	32
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"55-59 years"	"55-59"	"White"	"2106-3"	318
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"60-64 years "	"60-64"	"Asian or Pacific Islander"	"A-PI"	37
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"60-64 years "	"60-64"	"Black or African American"	"2054-5"	27
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"60-64 years "	"60-64"	"White"	"2106-3"	457
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"65-69 years"	"65-69"	"Asian or Pacific Islander"	"A-PI"	40
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"65-69 years"	"65-69"	"Black or African American"	"2054-5"	37
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"65-69 years"	"65-69"	"White"	"2106-3"	624
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"70-74 years"	"70-74"	"Asian or Pacific Islander"	"A-PI"	54
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"70-74 years"	"70-74"	"Black or African American"	"2054-5"	38
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"70-74 years"	"70-74"	"White"	"2106-3"	675
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"75-79 years"	"75-79"	"Asian or Pacific Islander"	"A-PI"	63
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"75-79 years"	"75-79"	"Black or African American"	"2054-5"	32
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"75-79 years"	"75-79"	"White"	"2106-3"	721
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"80-84 years"	"80-84"	"Asian or Pacific Islander"	"A-PI"	44
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"80-84 years"	"80-84"	"Black or African American"	"2054-5"	27
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"80-84 years"	"80-84"	"White"	"2106-3"	698
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"85+ years"	"85+"	"Asian or Pacific Islander"	"A-PI"	61
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"85+ years"	"85+"	"Black or African American"	"2054-5"	23
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2012"	"2012"	"85+ years"	"85+"	"White"	"2106-3"	723
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"35-39 years"	"35-39"	"White"	"2106-3"	19
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"40-44 years"	"40-44"	"White"	"2106-3"	46
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"45-49 years"	"45-49"	"White"	"2106-3"	80
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"50-54 years"	"50-54"	"Asian or Pacific Islander"	"A-PI"	17
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"50-54 years"	"50-54"	"White"	"2106-3"	160
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"55-59 years"	"55-59"	"Asian or Pacific Islander"	"A-PI"	25
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"55-59 years"	"55-59"	"Black or African American"	"2054-5"	23
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"55-59 years"	"55-59"	"White"	"2106-3"	303
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"60-64 years "	"60-64"	"Asian or Pacific Islander"	"A-PI"	34
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"60-64 years "	"60-64"	"Black or African American"	"2054-5"	29
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"60-64 years "	"60-64"	"White"	"2106-3"	425
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"65-69 years"	"65-69"	"Asian or Pacific Islander"	"A-PI"	44
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"65-69 years"	"65-69"	"Black or African American"	"2054-5"	40
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"65-69 years"	"65-69"	"White"	"2106-3"	647
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"70-74 years"	"70-74"	"Asian or Pacific Islander"	"A-PI"	54
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"70-74 years"	"70-74"	"Black or African American"	"2054-5"	29
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"70-74 years"	"70-74"	"White"	"2106-3"	665
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"75-79 years"	"75-79"	"Asian or Pacific Islander"	"A-PI"	56
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"75-79 years"	"75-79"	"Black or African American"	"2054-5"	30
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"75-79 years"	"75-79"	"White"	"2106-3"	705
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"80-84 years"	"80-84"	"Asian or Pacific Islander"	"A-PI"	59
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"80-84 years"	"80-84"	"Black or African American"	"2054-5"	28
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"80-84 years"	"80-84"	"White"	"2106-3"	691
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	"2013"	"2013"	"85+ years"	"85+"	"Asian or Pacific Islander"	"A-PI"	68
