"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Race"	"Race Code"	Count
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2013"	"2013"	"40-44 years"	"40-44"	"White"	"2106-3"	18
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2013"	"2013"	"45-49 years"	"45-49"	"White"	"2106-3"	30
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2013"	"2013"	"50-54 years"	"50-54"	"White"	"2106-3"	55
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2013"	"2013"	"55-59 years"	"55-59"	"White"	"2106-3"	88
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2013"	"2013"	"60-64 years "	"60-64"	"White"	"2106-3"	89
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2013"	"2013"	"65-69 years"	"65-69"	"White"	"2106-3"	142
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2013"	"2013"	"70-74 years"	"70-74"	"White"	"2106-3"	127
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2013"	"2013"	"75-79 years"	"75-79"	"White"	"2106-3"	125
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2013"	"2013"	"80-84 years"	"80-84"	"White"	"2106-3"	92
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2013"	"2013"	"85+ years"	"85+"	"White"	"2106-3"	81
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2014"	"2014"	"40-44 years"	"40-44"	"White"	"2106-3"	20
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2014"	"2014"	"45-49 years"	"45-49"	"White"	"2106-3"	31
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2014"	"2014"	"50-54 years"	"50-54"	"White"	"2106-3"	61
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2014"	"2014"	"55-59 years"	"55-59"	"White"	"2106-3"	99
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2014"	"2014"	"60-64 years "	"60-64"	"White"	"2106-3"	99
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2014"	"2014"	"65-69 years"	"65-69"	"White"	"2106-3"	134
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2014"	"2014"	"70-74 years"	"70-74"	"White"	"2106-3"	146
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2014"	"2014"	"75-79 years"	"75-79"	"White"	"2106-3"	123
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2014"	"2014"	"80-84 years"	"80-84"	"White"	"2106-3"	109
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2014"	"2014"	"85+ years"	"85+"	"White"	"2106-3"	96
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2015"	"2015"	"35-39 years"	"35-39"	"White"	"2106-3"	20
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2015"	"2015"	"40-44 years"	"40-44"	"White"	"2106-3"	21
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2015"	"2015"	"45-49 years"	"45-49"	"White"	"2106-3"	49
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2015"	"2015"	"50-54 years"	"50-54"	"White"	"2106-3"	66
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2015"	"2015"	"55-59 years"	"55-59"	"White"	"2106-3"	81
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2015"	"2015"	"60-64 years "	"60-64"	"White"	"2106-3"	108
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2015"	"2015"	"65-69 years"	"65-69"	"White"	"2106-3"	177
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2015"	"2015"	"70-74 years"	"70-74"	"White"	"2106-3"	176
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2015"	"2015"	"75-79 years"	"75-79"	"White"	"2106-3"	161
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2015"	"2015"	"80-84 years"	"80-84"	"White"	"2106-3"	114
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2015"	"2015"	"85+ years"	"85+"	"White"	"2106-3"	109
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2016"	"2016"	"35-39 years"	"35-39"	"White"	"2106-3"	19
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2016"	"2016"	"40-44 years"	"40-44"	"White"	"2106-3"	20
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2016"	"2016"	"45-49 years"	"45-49"	"White"	"2106-3"	41
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2016"	"2016"	"50-54 years"	"50-54"	"White"	"2106-3"	66
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2016"	"2016"	"55-59 years"	"55-59"	"White"	"2106-3"	93
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2016"	"2016"	"60-64 years "	"60-64"	"White"	"2106-3"	117
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2016"	"2016"	"65-69 years"	"65-69"	"White"	"2106-3"	179
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2016"	"2016"	"70-74 years"	"70-74"	"White"	"2106-3"	136
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2016"	"2016"	"75-79 years"	"75-79"	"White"	"2106-3"	151
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2016"	"2016"	"80-84 years"	"80-84"	"White"	"2106-3"	112
	"Melanoma of the Skin"	"25010"	"Arizona"	"04"	"2016"	"2016"	"85+ years"	"85+"	"White"	"2106-3"	112
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2012"	"2012"	"45-49 years"	"45-49"	"White"	"2106-3"	18
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2012"	"2012"	"50-54 years"	"50-54"	"White"	"2106-3"	40
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2012"	"2012"	"55-59 years"	"55-59"	"White"	"2106-3"	44
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2012"	"2012"	"60-64 years "	"60-64"	"White"	"2106-3"	51
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2012"	"2012"	"65-69 years"	"65-69"	"White"	"2106-3"	47
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2012"	"2012"	"70-74 years"	"70-74"	"White"	"2106-3"	56
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2012"	"2012"	"75-79 years"	"75-79"	"White"	"2106-3"	37
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2012"	"2012"	"80-84 years"	"80-84"	"White"	"2106-3"	38
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2012"	"2012"	"85+ years"	"85+"	"White"	"2106-3"	33
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2013"	"2013"	"45-49 years"	"45-49"	"White"	"2106-3"	27
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2013"	"2013"	"50-54 years"	"50-54"	"White"	"2106-3"	24
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2013"	"2013"	"55-59 years"	"55-59"	"White"	"2106-3"	22
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2013"	"2013"	"60-64 years "	"60-64"	"White"	"2106-3"	48
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2013"	"2013"	"65-69 years"	"65-69"	"White"	"2106-3"	61
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2013"	"2013"	"70-74 years"	"70-74"	"White"	"2106-3"	54
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2013"	"2013"	"75-79 years"	"75-79"	"White"	"2106-3"	55
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2013"	"2013"	"80-84 years"	"80-84"	"White"	"2106-3"	40
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2013"	"2013"	"85+ years"	"85+"	"White"	"2106-3"	35
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2014"	"2014"	"50-54 years"	"50-54"	"White"	"2106-3"	35
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2014"	"2014"	"55-59 years"	"55-59"	"White"	"2106-3"	34
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2014"	"2014"	"60-64 years "	"60-64"	"White"	"2106-3"	53
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2014"	"2014"	"65-69 years"	"65-69"	"White"	"2106-3"	81
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2014"	"2014"	"70-74 years"	"70-74"	"White"	"2106-3"	53
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2014"	"2014"	"75-79 years"	"75-79"	"White"	"2106-3"	53
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2014"	"2014"	"80-84 years"	"80-84"	"White"	"2106-3"	32
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2014"	"2014"	"85+ years"	"85+"	"White"	"2106-3"	37
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2015"	"2015"	"40-44 years"	"40-44"	"White"	"2106-3"	17
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2015"	"2015"	"50-54 years"	"50-54"	"White"	"2106-3"	30
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2015"	"2015"	"55-59 years"	"55-59"	"White"	"2106-3"	35
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2015"	"2015"	"60-64 years "	"60-64"	"White"	"2106-3"	58
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2015"	"2015"	"65-69 years"	"65-69"	"White"	"2106-3"	72
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2015"	"2015"	"70-74 years"	"70-74"	"White"	"2106-3"	72
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2015"	"2015"	"75-79 years"	"75-79"	"White"	"2106-3"	55
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2015"	"2015"	"80-84 years"	"80-84"	"White"	"2106-3"	44
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2015"	"2015"	"85+ years"	"85+"	"White"	"2106-3"	39
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2016"	"2016"	"50-54 years"	"50-54"	"White"	"2106-3"	27
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2016"	"2016"	"55-59 years"	"55-59"	"White"	"2106-3"	34
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2016"	"2016"	"60-64 years "	"60-64"	"White"	"2106-3"	44
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2016"	"2016"	"65-69 years"	"65-69"	"White"	"2106-3"	75
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2016"	"2016"	"70-74 years"	"70-74"	"White"	"2106-3"	66
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2016"	"2016"	"75-79 years"	"75-79"	"White"	"2106-3"	55
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2016"	"2016"	"80-84 years"	"80-84"	"White"	"2106-3"	42
	"Melanoma of the Skin"	"25010"	"Arkansas"	"05"	"2016"	"2016"	"85+ years"	"85+"	"White"	"2106-3"	49
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2012"	"2012"	"20-24 years"	"20-24"	"White"	"2106-3"	18
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2012"	"2012"	"25-29 years"	"25-29"	"White"	"2106-3"	44
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2012"	"2012"	"30-34 years"	"30-34"	"White"	"2106-3"	59
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2012"	"2012"	"35-39 years"	"35-39"	"White"	"2106-3"	110
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2012"	"2012"	"40-44 years"	"40-44"	"White"	"2106-3"	133
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2012"	"2012"	"45-49 years"	"45-49"	"White"	"2106-3"	244
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2012"	"2012"	"50-54 years"	"50-54"	"White"	"2106-3"	345
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2012"	"2012"	"55-59 years"	"55-59"	"White"	"2106-3"	453
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2012"	"2012"	"60-64 years "	"60-64"	"White"	"2106-3"	557
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2012"	"2012"	"65-69 years"	"65-69"	"White"	"2106-3"	669
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2012"	"2012"	"70-74 years"	"70-74"	"White"	"2106-3"	572
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2012"	"2012"	"75-79 years"	"75-79"	"White"	"2106-3"	529
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2012"	"2012"	"80-84 years"	"80-84"	"White"	"2106-3"	442
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2012"	"2012"	"85+ years"	"85+"	"White"	"2106-3"	480
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2013"	"2013"	"20-24 years"	"20-24"	"White"	"2106-3"	19
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2013"	"2013"	"25-29 years"	"25-29"	"White"	"2106-3"	39
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2013"	"2013"	"30-34 years"	"30-34"	"White"	"2106-3"	70
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2013"	"2013"	"35-39 years"	"35-39"	"White"	"2106-3"	79
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2013"	"2013"	"40-44 years"	"40-44"	"White"	"2106-3"	136
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2013"	"2013"	"45-49 years"	"45-49"	"White"	"2106-3"	212
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2013"	"2013"	"50-54 years"	"50-54"	"White"	"2106-3"	394
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2013"	"2013"	"55-59 years"	"55-59"	"White"	"2106-3"	488
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2013"	"2013"	"60-64 years "	"60-64"	"White"	"2106-3"	598
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2013"	"2013"	"65-69 years"	"65-69"	"White"	"2106-3"	703
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2013"	"2013"	"70-74 years"	"70-74"	"White"	"2106-3"	640
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2013"	"2013"	"75-79 years"	"75-79"	"White"	"2106-3"	529
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2013"	"2013"	"80-84 years"	"80-84"	"White"	"2106-3"	528
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2013"	"2013"	"85+ years"	"85+"	"White"	"2106-3"	521
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2014"	"2014"	"20-24 years"	"20-24"	"White"	"2106-3"	27
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2014"	"2014"	"25-29 years"	"25-29"	"White"	"2106-3"	45
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2014"	"2014"	"30-34 years"	"30-34"	"White"	"2106-3"	76
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2014"	"2014"	"35-39 years"	"35-39"	"White"	"2106-3"	86
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2014"	"2014"	"40-44 years"	"40-44"	"White"	"2106-3"	130
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2014"	"2014"	"45-49 years"	"45-49"	"White"	"2106-3"	203
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2014"	"2014"	"50-54 years"	"50-54"	"White"	"2106-3"	373
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2014"	"2014"	"55-59 years"	"55-59"	"White"	"2106-3"	549
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2014"	"2014"	"60-64 years "	"60-64"	"White"	"2106-3"	666
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2014"	"2014"	"65-69 years"	"65-69"	"White"	"2106-3"	737
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2014"	"2014"	"70-74 years"	"70-74"	"White"	"2106-3"	674
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2014"	"2014"	"75-79 years"	"75-79"	"White"	"2106-3"	569
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2014"	"2014"	"80-84 years"	"80-84"	"White"	"2106-3"	466
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2014"	"2014"	"85+ years"	"85+"	"White"	"2106-3"	548
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2015"	"2015"	"20-24 years"	"20-24"	"White"	"2106-3"	20
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2015"	"2015"	"25-29 years"	"25-29"	"White"	"2106-3"	56
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2015"	"2015"	"30-34 years"	"30-34"	"White"	"2106-3"	74
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2015"	"2015"	"35-39 years"	"35-39"	"White"	"2106-3"	104
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2015"	"2015"	"40-44 years"	"40-44"	"White"	"2106-3"	132
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2015"	"2015"	"45-49 years"	"45-49"	"White"	"2106-3"	200
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2015"	"2015"	"50-54 years"	"50-54"	"White"	"2106-3"	366
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2015"	"2015"	"55-59 years"	"55-59"	"White"	"2106-3"	519
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2015"	"2015"	"60-64 years "	"60-64"	"White"	"2106-3"	636
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2015"	"2015"	"65-69 years"	"65-69"	"White"	"2106-3"	775
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2015"	"2015"	"70-74 years"	"70-74"	"White"	"2106-3"	680
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2015"	"2015"	"75-79 years"	"75-79"	"White"	"2106-3"	576
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2015"	"2015"	"80-84 years"	"80-84"	"White"	"2106-3"	461
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"White"	"2106-3"	573
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2016"	"2016"	"20-24 years"	"20-24"	"White"	"2106-3"	21
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2016"	"2016"	"25-29 years"	"25-29"	"White"	"2106-3"	44
	"Melanoma of the Skin"	"25010"	"California"	"06"	"2016"	"2016"	"30-34 years"	"30-34"	"White"	"2106-3"	79
