"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Race"	"Race Code"	Count
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2012"	"2012"	"85+ years"	"85+"	"White"	"2106-3"	59
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2013"	"2013"	"50-54 years"	"50-54"	"White"	"2106-3"	32
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2013"	"2013"	"55-59 years"	"55-59"	"White"	"2106-3"	28
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2013"	"2013"	"60-64 years "	"60-64"	"White"	"2106-3"	29
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2013"	"2013"	"65-69 years"	"65-69"	"White"	"2106-3"	63
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2013"	"2013"	"70-74 years"	"70-74"	"White"	"2106-3"	72
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2013"	"2013"	"75-79 years"	"75-79"	"White"	"2106-3"	58
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2013"	"2013"	"80-84 years"	"80-84"	"White"	"2106-3"	50
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2013"	"2013"	"85+ years"	"85+"	"White"	"2106-3"	48
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2014"	"2014"	"50-54 years"	"50-54"	"White"	"2106-3"	23
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2014"	"2014"	"55-59 years"	"55-59"	"White"	"2106-3"	37
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2014"	"2014"	"60-64 years "	"60-64"	"White"	"2106-3"	35
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2014"	"2014"	"65-69 years"	"65-69"	"White"	"2106-3"	50
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2014"	"2014"	"70-74 years"	"70-74"	"White"	"2106-3"	64
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2014"	"2014"	"75-79 years"	"75-79"	"White"	"2106-3"	51
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2014"	"2014"	"80-84 years"	"80-84"	"White"	"2106-3"	31
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2014"	"2014"	"85+ years"	"85+"	"White"	"2106-3"	55
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2015"	"2015"	"50-54 years"	"50-54"	"White"	"2106-3"	23
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2015"	"2015"	"55-59 years"	"55-59"	"White"	"2106-3"	23
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2015"	"2015"	"60-64 years "	"60-64"	"White"	"2106-3"	37
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2015"	"2015"	"65-69 years"	"65-69"	"White"	"2106-3"	49
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2015"	"2015"	"70-74 years"	"70-74"	"White"	"2106-3"	68
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2015"	"2015"	"75-79 years"	"75-79"	"White"	"2106-3"	58
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2015"	"2015"	"80-84 years"	"80-84"	"White"	"2106-3"	50
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2015"	"2015"	"85+ years"	"85+"	"White"	"2106-3"	60
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2016"	"2016"	"45-49 years"	"45-49"	"White"	"2106-3"	21
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2016"	"2016"	"50-54 years"	"50-54"	"White"	"2106-3"	17
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2016"	"2016"	"55-59 years"	"55-59"	"White"	"2106-3"	19
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2016"	"2016"	"60-64 years "	"60-64"	"White"	"2106-3"	43
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2016"	"2016"	"65-69 years"	"65-69"	"White"	"2106-3"	48
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2016"	"2016"	"70-74 years"	"70-74"	"White"	"2106-3"	60
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2016"	"2016"	"75-79 years"	"75-79"	"White"	"2106-3"	53
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2016"	"2016"	"80-84 years"	"80-84"	"White"	"2106-3"	31
	"Leukemias"	"35011-35043"	"Arizona"	"04"	"2016"	"2016"	"85+ years"	"85+"	"White"	"2106-3"	54
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2012"	"2012"	"55-59 years"	"55-59"	"White"	"2106-3"	20
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2012"	"2012"	"60-64 years "	"60-64"	"White"	"2106-3"	21
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2012"	"2012"	"65-69 years"	"65-69"	"White"	"2106-3"	27
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2012"	"2012"	"70-74 years"	"70-74"	"White"	"2106-3"	34
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2012"	"2012"	"75-79 years"	"75-79"	"White"	"2106-3"	20
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2012"	"2012"	"80-84 years"	"80-84"	"White"	"2106-3"	25
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2012"	"2012"	"85+ years"	"85+"	"White"	"2106-3"	18
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2013"	"2013"	"55-59 years"	"55-59"	"White"	"2106-3"	25
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2013"	"2013"	"60-64 years "	"60-64"	"White"	"2106-3"	24
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2013"	"2013"	"65-69 years"	"65-69"	"White"	"2106-3"	43
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2013"	"2013"	"70-74 years"	"70-74"	"White"	"2106-3"	33
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2013"	"2013"	"75-79 years"	"75-79"	"White"	"2106-3"	34
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2013"	"2013"	"80-84 years"	"80-84"	"White"	"2106-3"	20
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2013"	"2013"	"85+ years"	"85+"	"White"	"2106-3"	20
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2014"	"2014"	"55-59 years"	"55-59"	"White"	"2106-3"	25
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2014"	"2014"	"60-64 years "	"60-64"	"White"	"2106-3"	23
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2014"	"2014"	"65-69 years"	"65-69"	"White"	"2106-3"	46
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2014"	"2014"	"70-74 years"	"70-74"	"White"	"2106-3"	45
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2014"	"2014"	"75-79 years"	"75-79"	"White"	"2106-3"	34
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2014"	"2014"	"80-84 years"	"80-84"	"White"	"2106-3"	22
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2014"	"2014"	"85+ years"	"85+"	"White"	"2106-3"	19
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2015"	"2015"	"55-59 years"	"55-59"	"White"	"2106-3"	20
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2015"	"2015"	"60-64 years "	"60-64"	"White"	"2106-3"	33
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2015"	"2015"	"65-69 years"	"65-69"	"White"	"2106-3"	36
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2015"	"2015"	"70-74 years"	"70-74"	"White"	"2106-3"	29
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2015"	"2015"	"75-79 years"	"75-79"	"White"	"2106-3"	36
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2015"	"2015"	"80-84 years"	"80-84"	"White"	"2106-3"	20
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2015"	"2015"	"85+ years"	"85+"	"White"	"2106-3"	23
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2016"	"2016"	"55-59 years"	"55-59"	"White"	"2106-3"	26
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2016"	"2016"	"60-64 years "	"60-64"	"White"	"2106-3"	20
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2016"	"2016"	"65-69 years"	"65-69"	"White"	"2106-3"	43
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2016"	"2016"	"70-74 years"	"70-74"	"White"	"2106-3"	32
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2016"	"2016"	"75-79 years"	"75-79"	"White"	"2106-3"	32
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2016"	"2016"	"80-84 years"	"80-84"	"White"	"2106-3"	26
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	"2016"	"2016"	"85+ years"	"85+"	"White"	"2106-3"	18
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"1-4 years"	"1-4"	"Asian or Pacific Islander"	"A-PI"	22
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"1-4 years"	"1-4"	"White"	"2106-3"	93
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"5-9 years"	"5-9"	"White"	"2106-3"	58
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"10-14 years"	"10-14"	"White"	"2106-3"	34
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"15-19 years"	"15-19"	"White"	"2106-3"	52
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"20-24 years"	"20-24"	"White"	"2106-3"	46
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"25-29 years"	"25-29"	"White"	"2106-3"	43
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"30-34 years"	"30-34"	"White"	"2106-3"	40
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"35-39 years"	"35-39"	"White"	"2106-3"	64
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"40-44 years"	"40-44"	"White"	"2106-3"	69
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"45-49 years"	"45-49"	"White"	"2106-3"	89
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"50-54 years"	"50-54"	"Asian or Pacific Islander"	"A-PI"	23
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"50-54 years"	"50-54"	"White"	"2106-3"	137
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"55-59 years"	"55-59"	"Asian or Pacific Islander"	"A-PI"	22
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"55-59 years"	"55-59"	"White"	"2106-3"	186
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"60-64 years "	"60-64"	"Asian or Pacific Islander"	"A-PI"	19
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"60-64 years "	"60-64"	"Black or African American"	"2054-5"	20
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"60-64 years "	"60-64"	"White"	"2106-3"	223
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"65-69 years"	"65-69"	"Asian or Pacific Islander"	"A-PI"	22
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"65-69 years"	"65-69"	"Black or African American"	"2054-5"	24
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"65-69 years"	"65-69"	"White"	"2106-3"	287
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"70-74 years"	"70-74"	"Asian or Pacific Islander"	"A-PI"	26
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"70-74 years"	"70-74"	"White"	"2106-3"	244
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"75-79 years"	"75-79"	"Asian or Pacific Islander"	"A-PI"	22
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"75-79 years"	"75-79"	"Black or African American"	"2054-5"	17
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"75-79 years"	"75-79"	"White"	"2106-3"	265
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"80-84 years"	"80-84"	"Asian or Pacific Islander"	"A-PI"	27
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"80-84 years"	"80-84"	"White"	"2106-3"	249
	"Leukemias"	"35011-35043"	"California"	"06"	"2012"	"2012"	"85+ years"	"85+"	"White"	"2106-3"	261
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"1-4 years"	"1-4"	"White"	"2106-3"	98
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"5-9 years"	"5-9"	"White"	"2106-3"	61
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"10-14 years"	"10-14"	"White"	"2106-3"	61
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"15-19 years"	"15-19"	"White"	"2106-3"	52
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"20-24 years"	"20-24"	"White"	"2106-3"	58
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"25-29 years"	"25-29"	"White"	"2106-3"	34
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"30-34 years"	"30-34"	"White"	"2106-3"	51
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"35-39 years"	"35-39"	"White"	"2106-3"	60
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"40-44 years"	"40-44"	"White"	"2106-3"	63
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"45-49 years"	"45-49"	"White"	"2106-3"	106
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"50-54 years"	"50-54"	"White"	"2106-3"	160
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"55-59 years"	"55-59"	"White"	"2106-3"	192
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"60-64 years "	"60-64"	"Asian or Pacific Islander"	"A-PI"	24
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"60-64 years "	"60-64"	"Black or African American"	"2054-5"	24
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"60-64 years "	"60-64"	"White"	"2106-3"	228
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"65-69 years"	"65-69"	"Asian or Pacific Islander"	"A-PI"	18
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"65-69 years"	"65-69"	"White"	"2106-3"	279
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"70-74 years"	"70-74"	"Asian or Pacific Islander"	"A-PI"	17
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"70-74 years"	"70-74"	"White"	"2106-3"	290
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"75-79 years"	"75-79"	"Asian or Pacific Islander"	"A-PI"	25
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"75-79 years"	"75-79"	"Black or African American"	"2054-5"	18
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"75-79 years"	"75-79"	"White"	"2106-3"	239
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"80-84 years"	"80-84"	"Asian or Pacific Islander"	"A-PI"	18
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"80-84 years"	"80-84"	"White"	"2106-3"	254
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"85+ years"	"85+"	"Asian or Pacific Islander"	"A-PI"	19
	"Leukemias"	"35011-35043"	"California"	"06"	"2013"	"2013"	"85+ years"	"85+"	"White"	"2106-3"	252
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"< 1 year"	"1"	"White"	"2106-3"	17
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"1-4 years"	"1-4"	"White"	"2106-3"	91
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"5-9 years"	"5-9"	"White"	"2106-3"	65
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"10-14 years"	"10-14"	"White"	"2106-3"	54
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"15-19 years"	"15-19"	"White"	"2106-3"	52
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"20-24 years"	"20-24"	"White"	"2106-3"	47
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"25-29 years"	"25-29"	"White"	"2106-3"	47
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"30-34 years"	"30-34"	"White"	"2106-3"	47
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"35-39 years"	"35-39"	"White"	"2106-3"	51
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"40-44 years"	"40-44"	"White"	"2106-3"	49
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"45-49 years"	"45-49"	"White"	"2106-3"	100
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"50-54 years"	"50-54"	"Asian or Pacific Islander"	"A-PI"	17
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"50-54 years"	"50-54"	"White"	"2106-3"	145
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"55-59 years"	"55-59"	"Asian or Pacific Islander"	"A-PI"	17
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"55-59 years"	"55-59"	"Black or African American"	"2054-5"	26
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"55-59 years"	"55-59"	"White"	"2106-3"	182
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"60-64 years "	"60-64"	"Asian or Pacific Islander"	"A-PI"	26
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"60-64 years "	"60-64"	"Black or African American"	"2054-5"	21
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"60-64 years "	"60-64"	"White"	"2106-3"	229
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"65-69 years"	"65-69"	"Asian or Pacific Islander"	"A-PI"	24
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"65-69 years"	"65-69"	"Black or African American"	"2054-5"	17
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"65-69 years"	"65-69"	"White"	"2106-3"	319
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"70-74 years"	"70-74"	"Asian or Pacific Islander"	"A-PI"	29
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"70-74 years"	"70-74"	"White"	"2106-3"	267
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"75-79 years"	"75-79"	"Asian or Pacific Islander"	"A-PI"	27
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"75-79 years"	"75-79"	"Black or African American"	"2054-5"	18
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"75-79 years"	"75-79"	"White"	"2106-3"	239
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"80-84 years"	"80-84"	"Asian or Pacific Islander"	"A-PI"	29
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"80-84 years"	"80-84"	"White"	"2106-3"	231
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"85+ years"	"85+"	"Asian or Pacific Islander"	"A-PI"	17
	"Leukemias"	"35011-35043"	"California"	"06"	"2014"	"2014"	"85+ years"	"85+"	"White"	"2106-3"	249
	"Leukemias"	"35011-35043"	"California"	"06"	"2015"	"2015"	"1-4 years"	"1-4"	"White"	"2106-3"	98
	"Leukemias"	"35011-35043"	"California"	"06"	"2015"	"2015"	"5-9 years"	"5-9"	"White"	"2106-3"	60
	"Leukemias"	"35011-35043"	"California"	"06"	"2015"	"2015"	"10-14 years"	"10-14"	"White"	"2106-3"	33
	"Leukemias"	"35011-35043"	"California"	"06"	"2015"	"2015"	"15-19 years"	"15-19"	"White"	"2106-3"	55
	"Leukemias"	"35011-35043"	"California"	"06"	"2015"	"2015"	"20-24 years"	"20-24"	"White"	"2106-3"	47
	"Leukemias"	"35011-35043"	"California"	"06"	"2015"	"2015"	"25-29 years"	"25-29"	"White"	"2106-3"	48
	"Leukemias"	"35011-35043"	"California"	"06"	"2015"	"2015"	"30-34 years"	"30-34"	"White"	"2106-3"	48
	"Leukemias"	"35011-35043"	"California"	"06"	"2015"	"2015"	"35-39 years"	"35-39"	"White"	"2106-3"	44
	"Leukemias"	"35011-35043"	"California"	"06"	"2015"	"2015"	"40-44 years"	"40-44"	"White"	"2106-3"	64
	"Leukemias"	"35011-35043"	"California"	"06"	"2015"	"2015"	"45-49 years"	"45-49"	"White"	"2106-3"	80
	"Leukemias"	"35011-35043"	"California"	"06"	"2015"	"2015"	"50-54 years"	"50-54"	"White"	"2106-3"	134
