"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Race"	"Race Code"	Count
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2014"	"2014"	"65-69 years"	"65-69"	"White"	"2106-3"	69
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2014"	"2014"	"70-74 years"	"70-74"	"White"	"2106-3"	61
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2014"	"2014"	"75-79 years"	"75-79"	"White"	"2106-3"	44
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2014"	"2014"	"80-84 years"	"80-84"	"White"	"2106-3"	18
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2014"	"2014"	"85+ years"	"85+"	"White"	"2106-3"	19
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2015"	"2015"	"45-49 years"	"45-49"	"White"	"2106-3"	30
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2015"	"2015"	"50-54 years"	"50-54"	"White"	"2106-3"	55
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2015"	"2015"	"55-59 years"	"55-59"	"White"	"2106-3"	75
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2015"	"2015"	"60-64 years "	"60-64"	"White"	"2106-3"	76
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2015"	"2015"	"65-69 years"	"65-69"	"White"	"2106-3"	82
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2015"	"2015"	"70-74 years"	"70-74"	"White"	"2106-3"	54
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2015"	"2015"	"75-79 years"	"75-79"	"White"	"2106-3"	36
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2015"	"2015"	"80-84 years"	"80-84"	"White"	"2106-3"	27
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2015"	"2015"	"85+ years"	"85+"	"White"	"2106-3"	22
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2016"	"2016"	"45-49 years"	"45-49"	"White"	"2106-3"	22
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2016"	"2016"	"50-54 years"	"50-54"	"Black or African American"	"2054-5"	16
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2016"	"2016"	"50-54 years"	"50-54"	"White"	"2106-3"	53
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2016"	"2016"	"55-59 years"	"55-59"	"Black or African American"	"2054-5"	19
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2016"	"2016"	"55-59 years"	"55-59"	"White"	"2106-3"	68
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2016"	"2016"	"60-64 years "	"60-64"	"White"	"2106-3"	74
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2016"	"2016"	"65-69 years"	"65-69"	"Black or African American"	"2054-5"	18
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2016"	"2016"	"65-69 years"	"65-69"	"White"	"2106-3"	73
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2016"	"2016"	"70-74 years"	"70-74"	"White"	"2106-3"	62
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2016"	"2016"	"75-79 years"	"75-79"	"White"	"2106-3"	39
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2016"	"2016"	"80-84 years"	"80-84"	"White"	"2106-3"	27
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2012"	"2012"	"45-49 years"	"45-49"	"White"	"2106-3"	26
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2012"	"2012"	"50-54 years"	"50-54"	"White"	"2106-3"	56
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2012"	"2012"	"55-59 years"	"55-59"	"White"	"2106-3"	52
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2012"	"2012"	"60-64 years "	"60-64"	"White"	"2106-3"	71
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2012"	"2012"	"65-69 years"	"65-69"	"White"	"2106-3"	63
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2012"	"2012"	"70-74 years"	"70-74"	"White"	"2106-3"	54
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2012"	"2012"	"75-79 years"	"75-79"	"White"	"2106-3"	37
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2012"	"2012"	"80-84 years"	"80-84"	"White"	"2106-3"	32
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2012"	"2012"	"85+ years"	"85+"	"White"	"2106-3"	17
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2013"	"2013"	"45-49 years"	"45-49"	"White"	"2106-3"	20
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2013"	"2013"	"50-54 years"	"50-54"	"White"	"2106-3"	35
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2013"	"2013"	"55-59 years"	"55-59"	"White"	"2106-3"	79
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2013"	"2013"	"60-64 years "	"60-64"	"White"	"2106-3"	88
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2013"	"2013"	"65-69 years"	"65-69"	"White"	"2106-3"	83
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2013"	"2013"	"70-74 years"	"70-74"	"White"	"2106-3"	66
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2013"	"2013"	"75-79 years"	"75-79"	"White"	"2106-3"	56
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2013"	"2013"	"80-84 years"	"80-84"	"White"	"2106-3"	29
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2013"	"2013"	"85+ years"	"85+"	"White"	"2106-3"	16
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2014"	"2014"	"45-49 years"	"45-49"	"White"	"2106-3"	29
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2014"	"2014"	"50-54 years"	"50-54"	"White"	"2106-3"	55
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2014"	"2014"	"55-59 years"	"55-59"	"White"	"2106-3"	74
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2014"	"2014"	"60-64 years "	"60-64"	"White"	"2106-3"	104
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2014"	"2014"	"65-69 years"	"65-69"	"White"	"2106-3"	95
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2014"	"2014"	"70-74 years"	"70-74"	"White"	"2106-3"	54
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2014"	"2014"	"75-79 years"	"75-79"	"White"	"2106-3"	44
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2014"	"2014"	"80-84 years"	"80-84"	"White"	"2106-3"	26
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2014"	"2014"	"85+ years"	"85+"	"White"	"2106-3"	32
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2015"	"2015"	"40-44 years"	"40-44"	"White"	"2106-3"	17
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2015"	"2015"	"45-49 years"	"45-49"	"White"	"2106-3"	32
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2015"	"2015"	"50-54 years"	"50-54"	"White"	"2106-3"	42
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2015"	"2015"	"55-59 years"	"55-59"	"White"	"2106-3"	66
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2015"	"2015"	"60-64 years "	"60-64"	"White"	"2106-3"	87
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2015"	"2015"	"65-69 years"	"65-69"	"White"	"2106-3"	109
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2015"	"2015"	"70-74 years"	"70-74"	"White"	"2106-3"	78
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2015"	"2015"	"75-79 years"	"75-79"	"White"	"2106-3"	47
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2015"	"2015"	"80-84 years"	"80-84"	"White"	"2106-3"	30
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2015"	"2015"	"85+ years"	"85+"	"White"	"2106-3"	27
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2016"	"2016"	"45-49 years"	"45-49"	"White"	"2106-3"	22
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2016"	"2016"	"50-54 years"	"50-54"	"White"	"2106-3"	56
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2016"	"2016"	"55-59 years"	"55-59"	"White"	"2106-3"	68
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2016"	"2016"	"60-64 years "	"60-64"	"White"	"2106-3"	81
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2016"	"2016"	"65-69 years"	"65-69"	"White"	"2106-3"	101
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2016"	"2016"	"70-74 years"	"70-74"	"White"	"2106-3"	62
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2016"	"2016"	"75-79 years"	"75-79"	"White"	"2106-3"	43
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2016"	"2016"	"80-84 years"	"80-84"	"White"	"2106-3"	34
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2016"	"2016"	"85+ years"	"85+"	"White"	"2106-3"	23
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2012"	"2012"	"45-49 years"	"45-49"	"White"	"2106-3"	17
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2012"	"2012"	"50-54 years"	"50-54"	"White"	"2106-3"	31
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2012"	"2012"	"55-59 years"	"55-59"	"White"	"2106-3"	47
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2012"	"2012"	"60-64 years "	"60-64"	"White"	"2106-3"	45
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2012"	"2012"	"65-69 years"	"65-69"	"White"	"2106-3"	28
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2012"	"2012"	"70-74 years"	"70-74"	"White"	"2106-3"	27
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2012"	"2012"	"75-79 years"	"75-79"	"White"	"2106-3"	23
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2012"	"2012"	"80-84 years"	"80-84"	"White"	"2106-3"	18
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2013"	"2013"	"45-49 years"	"45-49"	"White"	"2106-3"	24
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2013"	"2013"	"50-54 years"	"50-54"	"White"	"2106-3"	32
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2013"	"2013"	"55-59 years"	"55-59"	"White"	"2106-3"	35
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2013"	"2013"	"60-64 years "	"60-64"	"White"	"2106-3"	45
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2013"	"2013"	"65-69 years"	"65-69"	"White"	"2106-3"	59
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2013"	"2013"	"70-74 years"	"70-74"	"White"	"2106-3"	37
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2013"	"2013"	"75-79 years"	"75-79"	"White"	"2106-3"	30
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2014"	"2014"	"50-54 years"	"50-54"	"White"	"2106-3"	39
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2014"	"2014"	"55-59 years"	"55-59"	"White"	"2106-3"	45
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2014"	"2014"	"60-64 years "	"60-64"	"White"	"2106-3"	58
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2014"	"2014"	"65-69 years"	"65-69"	"White"	"2106-3"	37
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2014"	"2014"	"70-74 years"	"70-74"	"White"	"2106-3"	34
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2014"	"2014"	"75-79 years"	"75-79"	"White"	"2106-3"	29
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2014"	"2014"	"80-84 years"	"80-84"	"White"	"2106-3"	17
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2014"	"2014"	"85+ years"	"85+"	"White"	"2106-3"	19
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2015"	"2015"	"50-54 years"	"50-54"	"White"	"2106-3"	27
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2015"	"2015"	"55-59 years"	"55-59"	"White"	"2106-3"	54
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2015"	"2015"	"60-64 years "	"60-64"	"White"	"2106-3"	61
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2015"	"2015"	"65-69 years"	"65-69"	"White"	"2106-3"	49
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2015"	"2015"	"70-74 years"	"70-74"	"White"	"2106-3"	40
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2015"	"2015"	"75-79 years"	"75-79"	"White"	"2106-3"	28
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2015"	"2015"	"80-84 years"	"80-84"	"White"	"2106-3"	25
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2015"	"2015"	"85+ years"	"85+"	"White"	"2106-3"	16
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2016"	"2016"	"45-49 years"	"45-49"	"White"	"2106-3"	22
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2016"	"2016"	"50-54 years"	"50-54"	"White"	"2106-3"	49
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2016"	"2016"	"55-59 years"	"55-59"	"White"	"2106-3"	44
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2016"	"2016"	"60-64 years "	"60-64"	"White"	"2106-3"	55
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2016"	"2016"	"65-69 years"	"65-69"	"White"	"2106-3"	50
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2016"	"2016"	"70-74 years"	"70-74"	"White"	"2106-3"	26
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2016"	"2016"	"75-79 years"	"75-79"	"White"	"2106-3"	22
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2016"	"2016"	"80-84 years"	"80-84"	"White"	"2106-3"	17
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"30-34 years"	"30-34"	"White"	"2106-3"	18
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"35-39 years"	"35-39"	"White"	"2106-3"	28
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"40-44 years"	"40-44"	"Asian or Pacific Islander"	"A-PI"	31
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"40-44 years"	"40-44"	"White"	"2106-3"	72
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"45-49 years"	"45-49"	"Asian or Pacific Islander"	"A-PI"	25
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"45-49 years"	"45-49"	"Black or African American"	"2054-5"	16
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"45-49 years"	"45-49"	"White"	"2106-3"	161
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"50-54 years"	"50-54"	"Asian or Pacific Islander"	"A-PI"	33
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"50-54 years"	"50-54"	"Black or African American"	"2054-5"	24
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"50-54 years"	"50-54"	"White"	"2106-3"	257
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"55-59 years"	"55-59"	"Asian or Pacific Islander"	"A-PI"	46
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"55-59 years"	"55-59"	"Black or African American"	"2054-5"	21
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"55-59 years"	"55-59"	"White"	"2106-3"	378
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"60-64 years "	"60-64"	"Asian or Pacific Islander"	"A-PI"	26
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"60-64 years "	"60-64"	"Black or African American"	"2054-5"	23
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"60-64 years "	"60-64"	"White"	"2106-3"	407
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"65-69 years"	"65-69"	"Asian or Pacific Islander"	"A-PI"	25
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"65-69 years"	"65-69"	"Black or African American"	"2054-5"	26
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"65-69 years"	"65-69"	"White"	"2106-3"	363
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"70-74 years"	"70-74"	"Asian or Pacific Islander"	"A-PI"	17
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"70-74 years"	"70-74"	"White"	"2106-3"	279
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"75-79 years"	"75-79"	"Asian or Pacific Islander"	"A-PI"	19
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"75-79 years"	"75-79"	"White"	"2106-3"	173
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"80-84 years"	"80-84"	"Asian or Pacific Islander"	"A-PI"	17
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"80-84 years"	"80-84"	"White"	"2106-3"	153
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	"85+ years"	"85+"	"White"	"2106-3"	123
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"30-34 years"	"30-34"	"White"	"2106-3"	19
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"35-39 years"	"35-39"	"White"	"2106-3"	32
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"40-44 years"	"40-44"	"Asian or Pacific Islander"	"A-PI"	24
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"40-44 years"	"40-44"	"White"	"2106-3"	68
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"45-49 years"	"45-49"	"Asian or Pacific Islander"	"A-PI"	30
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"45-49 years"	"45-49"	"White"	"2106-3"	122
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"50-54 years"	"50-54"	"Asian or Pacific Islander"	"A-PI"	33
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"50-54 years"	"50-54"	"Black or African American"	"2054-5"	26
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"50-54 years"	"50-54"	"White"	"2106-3"	267
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"55-59 years"	"55-59"	"Asian or Pacific Islander"	"A-PI"	53
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"55-59 years"	"55-59"	"Black or African American"	"2054-5"	16
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"55-59 years"	"55-59"	"White"	"2106-3"	429
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"60-64 years "	"60-64"	"Asian or Pacific Islander"	"A-PI"	39
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"60-64 years "	"60-64"	"Black or African American"	"2054-5"	30
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"60-64 years "	"60-64"	"White"	"2106-3"	426
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"65-69 years"	"65-69"	"Asian or Pacific Islander"	"A-PI"	41
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"65-69 years"	"65-69"	"Black or African American"	"2054-5"	19
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"65-69 years"	"65-69"	"White"	"2106-3"	408
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"70-74 years"	"70-74"	"Asian or Pacific Islander"	"A-PI"	36
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"70-74 years"	"70-74"	"White"	"2106-3"	259
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"75-79 years"	"75-79"	"White"	"2106-3"	211
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"80-84 years"	"80-84"	"White"	"2106-3"	155
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2013"	"2013"	"85+ years"	"85+"	"White"	"2106-3"	126
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2014"	"2014"	"30-34 years"	"30-34"	"White"	"2106-3"	16
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2014"	"2014"	"35-39 years"	"35-39"	"White"	"2106-3"	19
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2014"	"2014"	"40-44 years"	"40-44"	"Asian or Pacific Islander"	"A-PI"	18
